SRR2100819,3
SRR2100830,2
SRR2100831,4
SRR2100838,3
SRR2100844,4
SRR2100846,4
SRR2100847,1
SRR2100862,3
SRR2100867,4
SRR2100870,2
SRR2100872,1
SRR2100875,3
SRR2100879,3
SRR2100881,3
SRR2100886,1
SRR2100889,2
SRR2100892,3
SRR2100893,4
SRR2100899,4
SRR2100910,4
SRR2100915,4
SRR2100926,4
SRR2100928,3
SRR2100933,4
SRR2100935,4
SRR2100937,3
SRR2100941,3
SRR2100942,4
SRR2100943,3
SRR2100944,3
SRR2100947,3
SRR2100948,4
SRR2100950,2
SRR2100963,3
SRR2100967,3
SRR2100973,3
SRR2100985,4
SRR2100987,3
SRR2100988,3
SRR2100992,1
SRR2100995,4
SRR2101000,3
SRR2101002,1
SRR2101008,2
SRR2101018,4
SRR2101020,1
SRR2101035,3
SRR2101038,3
SRR2101043,3
SRR2101050,3
SRR2101056,3
SRR2101061,4
SRR2101062,4
SRR2101089,4
SRR2101092,4
SRR2101099,4
SRR2101102,1
SRR2101113,4
SRR2101120,4
SRR2101123,4
SRR2101126,2
SRR2101131,1
SRR2101136,4
SRR2101137,3
SRR2101138,4
SRR2101140,4
SRR2101142,4
SRR2101146,4
SRR2101155,3
SRR2101156,3
SRR2101158,3
SRR2101163,3
SRR2101169,3
SRR2101173,1
SRR2101182,3
SRR2101186,3
SRR2101188,3
SRR2101189,3
SRR2101192,3
SRR2101203,1
SRR2101215,3
SRR2101220,4
SRR2101235,4
SRR2101238,3
SRR2101240,3
SRR2101241,4
SRR2101242,3
SRR2101252,1
SRR2101253,3
SRR2101254,4
SRR2101256,4
SRR2101257,2
SRR2101264,6
SRR2101265,2
SRR2101266,4
SRR2101270,4
SRR2101271,1
SRR2100187,4
SRR2100185,3
SRR2100181,4
SRR2100930,4
SRR2100929,4
SRR2100932,3
SRR2100931,3
SRR2100925,4
ERR072041,4
ERR072040,3
ERR072035,4
ERR072034,4
ERR072037,4
ERR072036,4
ERR072038,4
SRR2100276,1
SRR2100277,1
SRR2100278,3
SRR2100279,3
SRR2100283,4
SRR2100284,3
SRR2101268,1
SRR2101267,4
SRR2101272,4
SRR2101269,4
SRR2101274,4
SRR2101273,4
ERR038286,4
ERR038283,4
ERR038282,4
ERR038285,4
ERR038284,4
ERR038279,4
ERR038278,4
ERR038281,4
SRR2100518,3
SRR2100693,1
SRR2100092,1
ERR046824,1
SRR2100086,3
SRR2100085,3
SRR2100087,3
ERR046820,4
ERR046822,4
SRR2100186,4
SRR2100834,3
SRR2100182,2
ERR040098,4
SRR2101172,4
SRR2101171,1
SRR2101174,3
SRR2101176,4
SRR2101175,4
ERR040090,3
ERR040089,3
ERR040091,3
ERR040094,4
ERR040096,4
ERR040095,4
SRR2100725,4
SRR2100724,2
SRR2100723,1
SRR2100722,1
SRR2100729,3
SRR2100726,4
SRR2100731,3
SRR2100730,3
SRR2100678,3
SRR2100673,3
SRR2100676,3
SRR2100675,4
SRR2100934,3
SRR2100682,3
ERR072026,3
ERR072027,2
ERR072028,4
ERR072022,3
ERR072023,3
ERR072024,3
ERR072025,3
ERR072030,4
ERR072031,3
SRR2100379,4
SRR2100376,3
SRR2100377,4
SRR2100372,3
SRR2100374,4
ERR046965,3
ERR046966,2
ERR046968,3
ERR046969,3
ERR046970,3
ERR046971,4
ERR046972,4
SRR2100095,4
ERR046974,4
SRR2100927,3
SRR2100994,1
SRR2099928,4
SRR2100188,1
SRR2100532,3
SRR2100535,3
SRR2100537,3
SRR2100571,4
SRR2100939,4
SRR2100940,3
SRR2100938,3
SRR2100936,4
SRR2100275,4
ERR072050,4
ERR072051,4
SRR2101057,4
SRR2100106,3
SRR2100107,4
SRR2100310,4
SRR2101051,3
SRR2100306,2
SRR2100305,4
SRR2101060,4
SRR2100526,1
SRR2100313,4
SRR2100280,4
SRR2101275,4
SRR2101058,4
SRR2101277,4
ERR038276,4
ERR038277,4
ERR038272,3
ERR038273,3
ERR038270,3
ERR038269,3
ERR046763,4
SRR2100393,3
SRR2100083,3
SRR2100084,3
SAMN03647262,3
SRR2100079,3
SRR2100081,3
SRR2100082,3
SRR2100080,3
SRR2101096,4
ERR038287,3
SRR2101093,4
SRR2101094,1
SRR2101091,1
SRR2100566,3
SRR2101162,3
SRR2101165,3
SRR2101166,3
SRR2101164,3
ERR040102,4
ERR040099,4
ERR040100,4
SRR2101150,4
SRR2101149,2
SRR2100736,3
SRR2100737,3
SRR2100732,1
SRR2100733,2
ERR039331,3
SRR2101157,3
SRR2100670,2
SRR2100668,4
SRR2100669,1
SRR2100666,3
SRR2100667,4
SRR2100671,1
SRR2100672,4
SRR2100741,4
SRR2100698,1
SRR2100386,4
SRR2100384,3
SRR2100381,4
SRR2100578,4
SRR2100500,4
ERR046874,4
SRR2100530,3
SRR2100196,1
SRR2100197,1
ERR046866,3
ERR046865,4
SRR2100528,3
ERR046867,3
SRR2100203,2
ERR046869,4
ERR046872,4
SRR2100908,4
SRR2469373,4
SRR2100912,4
SRR2100909,2
SRR2100914,4
SRR2100913,4
SRR2101044,4
ERR046752,4
ERR046751,4
ERR047000,4
SRR2101040,5
ERR025848,4
ERR025847,4
SRR2100302,3
SRR2100299,4
SRR2100297,3
SRR2100298,4
SRR2100296,4
SRR2100303,3
ERR046746,4
ERR046745,4
ERR038261,3
ERR046789,4
ERR038259,1
ERR038258,1
ERR038264,3
ERR038263,3
ERR038262,3
SRR2100066,4
SRR2100531,4
SRR2101036,3
SRR2101033,3
ERR046754,4
SRR2101034,3
ERR046753,4
SRR2101037,4
SRR2100335,2
SRR2100589,3
SRR2100982,1
SRR2100981,3
SRR2100980,3
SRR2100979,4
SRR2100534,3
ERR046759,4
SRR2100241,1
ERR046843,4
ERR046841,4
ERR046839,4
ERR046838,4
ERR046837,4
SRR2469368,4
SRR2101207,3
SRR2101206,3
SRR2100747,4
SRR2100822,4
SRR2100821,1
SRR2100824,1
SRR2100823,4
SRR2100826,4
SRR2100825,1
SRR2100828,2
SRR2100827,3
SRR2100746,4
SRR2101154,3
SRR2101153,3
SRR2101152,4
ERR039339,4
ERR039338,4
ERR039337,4
ERR039336,4
ERR039335,4
ERR039334,3
ERR039333,3
ERR039332,3
ERR039330,4
SRR2100238,1
SRR2100233,3
SRR2100355,3
SRR2100354,4
SRR2100353,3
SRR2100164,4
SRR2100167,3
SRR2100166,4
SRR2101180,3
SRR2100490,2
ERR046883,3
ERR046884,4
SRR2100520,3
SRR2100521,3
ERR046877,4
ERR046875,4
ERR046876,4
ERR046881,1
ERR046879,4
ERR046880,1
SRR2100920,1
SRR2100921,3
SRR2100916,1
SRR2100917,3
ERR072089,4
SRR2100923,4
SRR2100924,4
SRR2100333,2
SRR2100332,4
SRR2100326,4
SRR2100325,4
SRR2100324,3
SRR2100331,3
SRR2100328,3
SRR2100887,4
ERR038254,4
ERR038255,4
ERR038256,4
SRR2100974,3
SRR2101028,3
SRR2101025,3
SRR2101026,3
SRR2101024,4
SRR2101030,3
SRR2469366,1
SRR2100394,4
SRR2100395,4
SRR2100976,1
SRR2100090,3
SRR2100091,3
ERR046832,1
SRR2469374,4
SRR2100970,1
SRR2101248,1
SRR2101247,1
SRR2101246,3
SRR2101245,1
SRR2100361,3
SRR2101249,4
SRR2100971,3
SRR2100820,1
SRR2101147,1
SRR2101148,1
SRR2100972,3
SRR2101139,4
SRR2101143,3
SRR2101144,4
ERR039340,4
ERR039341,4
ERR039342,4
ERR039343,4
ERR039344,4
ERR039345,4
ERR039346,4
ERR040087,3
SRR2100587,3
SRR2100586,4
SRR2101170,4
ERR040097,4
SRR2100581,1
SRR2100579,3
SRR2100570,4
SRR2101177,3
SAMN03648095,3
SRR2100366,3
SRR2100367,2
SRR2100368,3
SRR2100363,3
SRR2100364,3
SRR2100365,3
ERR047016,4
SRR2100103,4
SRR2100369,3
SRR2100191,3
SRR2100161,1
SRR2100159,1
SRR2100155,3
SRR2100132,4
SRR2100131,4
SRR2100133,3
ERR072087,4
SRR2100136,3
SRR2100506,3
SRR2100505,4
SRR2100510,3
ERR046891,1
SRR2100511,3
ERR046898,1
ERR046885,4
SRR2100322,2
SRR2100195,3
SRR2100655,3
SRR2100318,3
SRR2100319,3
SRR2100320,3
SRR2100321,3
SRR2100317,4
SRR2100874,2
SRR2100519,3
SRR2100515,4
SRR2100516,3
SRR2101214,3
SRR2100513,3
SRR2100946,4
SRR2100945,1
ERR046780,3
ERR046779,3
ERR046782,4
ERR046781,4
ERR046776,4
ERR046775,3
ERR046778,4
ERR046777,4
ERR046784,4
ERR039329,4
ERR039327,4
ERR039325,4
ERR039323,3
ERR038299,3
ERR038298,3
SRR2100919,1
ERR046999,4
SRR2100983,4
SRR2101227,4
SRR2101229,3
ERR038291,4
SRR2101231,4
SRR2101230,4
SRR2101234,4
SRR2100637,3
SRR2100639,3
SRR2100638,4
SRR2100641,3
SRR2100640,4
SRR2100643,4
SRR2100642,4
SRR2100645,4
SRR2100644,3
SRR2101041,4
SRR2100857,3
ERR047013,4
ERR047014,4
ERR047010,4
ERR047011,4
ERR047012,4
ERR047005,4
ERR047006,4
ERR047008,4
SRR2100148,4
SRR2100149,4
SRR2100150,1
SRR2100152,3
SRR2100151,3
SRR2100154,3
SRR2100153,4
SRR2100125,3
SRR2100126,3
ERR072072,3
SRR2100129,3
SRR2100127,3
ERR072077,3
ERR072080,3
SRR2100130,3
ERR046895,3
ERR046897,4
SRR2100496,1
SRR2100498,3
SRR2100499,3
ERR046904,4
SRR2100503,3
SRR2100244,4
SRR2100243,1
SRR2100245,4
SRR2100240,3
SRR2100242,1
SAMN03647308,4
SRR2100344,4
SRR2100343,4
SRR2100346,3
SRR2100345,4
SRR2100348,4
SRR2100347,3
SRR2100350,3
SRR2100351,3
SRR2100477,3
SRR2100478,3
SRR2100469,2
SRR2100470,3
SRR2100471,3
SRR2100473,3
SRR2100475,3
SRR2100476,4
SRR2100392,4
SRR2469365,4
SRR2100949,1
SRR2100951,4
SRR2100952,4
SRR2100953,3
SRR2100954,4
SRR2100955,3
SRR2100957,1
SRR2100958,3
SRR2100399,1
SRR2100900,1
SRR2100398,3
ERR046771,3
ERR046772,3
ERR046769,3
ERR046770,3
ERR046767,4
ERR046768,4
ERR046765,4
ERR046773,3
ERR038290,4
ERR038293,4
ERR038295,4
ERR038296,4
SRR2101029,3
SRR2101027,3
SRR2101031,3
SRR2100630,4
SRR2100628,3
SRR2100629,3
SRR2100633,3
SRR2100634,3
SRR2100631,1
SRR2100632,1
SRR2100636,1
SRR2100121,3
SRR2100119,3
SRR2100118,3
ERR072065,3
SRR2100117,3
SRR2100116,3
SRR2100123,3
SRR2100122,3
ERR046910,4
ERR046911,4
ERR046905,1
ERR046908,4
SRR2100254,4
SRR2100255,4
SRR2100252,4
SRR2100253,4
SRR2100249,4
SRR2100256,1
SRR2100257,2
SRR2100336,3
SRR2100334,4
SRR2100339,4
SRR2100337,3
SRR2100338,4
SRR2100341,3
SRR2100342,4
ERR046730,3
SRR2100999,3
SRR2101001,4
SRR2101003,1
SRR2101005,4
SRR2101004,3
SRR2101007,4
SRR2101006,1
SRR2100078,3
ERR046798,4
ERR046797,4
ERR046796,4
ERR046795,4
SRR2100076,3
SRR2100075,3
ERR046800,4
ERR046799,4
SRR2100540,4
SRR2100189,1
SRR2101236,3
SRR2101237,4
SRR2101239,3
SRR2100756,3
SRR2100193,4
SRR2100757,2
SRR2101244,3
SRR2100752,4
SRR2100754,3
SRR2100192,3
SRR2100858,4
SRR2100860,3
SRR2100859,3
SRR2100854,3
SRR2100853,4
SRR2100856,3
SRR2100855,3
SRR2100194,4
SRR2100956,4
SRR2100801,3
SRR2100800,3
SRR2100792,4
SRR2100795,4
SRR2100797,3
SRR2100796,4
SRR2100798,3
SRR2100661,3
SRR2100660,1
SRR2100658,3
SRR2100657,4
SRR2100656,3
SRR2100663,4
SRR2100662,3
SRR2100114,3
SRR2100108,3
SRR2100109,4
SRR2100141,3
SRR2100110,3
SRR2100111,3
SRR2100113,3
SRR2101251,3
ERR046919,4
ERR046920,4
ERR046917,4
ERR046918,5
ERR046915,1
ERR046916,4
ERR046923,4
ERR046924,4
SRR2101053,2
SRR2101052,4
ERR046958,4
SRR2100311,1
SRR2101049,4
SRR2101048,4
SRR2101047,4
SRR2101046,4
SRR2100991,4
SRR2100989,1
SRR2100990,1
SRR2100996,3
SRR2100993,1
SRR2100997,4
SRR2100998,3
SRR2101054,1
SRR2101055,2
SRR2101276,4
SRR2100396,4
ERR046794,4
ERR046791,4
ERR046792,4
ERR046786,4
ERR046788,4
SRR2101213,3
SRR2101212,3
SRR2101211,3
SRR2101210,3
SRR2101209,3
SRR2101208,3
SRR2100749,4
SRR2100750,4
SRR2100748,3
SRR2100745,4
SRR2100743,4
SRR2100744,4
SRR2100742,1
SRR2100849,3
SRR2100850,3
SRR2100848,3
SRR2100845,3
SRR2100851,3
SRR2100852,3
SRR2101183,3
SRR2101179,3
SRR2100555,4
SRR2101181,3
SRR2100556,3
SRR2100559,2
SRR2100560,1
SRR2100808,3
SRR2100809,1
SRR2100804,4
SRR2469371,2
SRR2100802,4
SRR2100806,4
SRR2100807,3
SRR2100805,4
SRR2100654,3
SRR2100646,3
SRR2100647,1
SRR2100648,1
SRR2100649,4
SRR2100650,4
SRR2100652,3
SRR2100653,3
SRR2101121,4
SRR2100147,3
ERR046764,4
SRR2469377,3
ERR046928,4
ERR046926,4
ERR046925,4
SRR2100093,4
ERR046930,4
ERR046929,4
SRR2100073,4
ERR046758,4
ERR046761,4
ERR046762,4
SRR2101023,3
SRR2101022,3
SRR2101021,3
SRR2101019,3
SRR2100493,3
SRR2100975,3
SRR2100969,3
SRR2100251,4
SRR2101224,4
SRR2101225,3
SRR2101216,3
SRR2101217,3
SRR2101218,3
SRR2101219,3
SRR2101221,1
SRR2101223,3
SRR2100770,3
SRR2100768,4
SRR2100772,3
SRR2100774,3
SRR2100842,3
SRR2100841,3
SRR2100840,3
SRR2100839,3
SRR2100843,3
SRR2100791,3
SRR2100790,4
SRR2100784,4
SRR2100786,3
SRR2100785,3
SRR2100787,4
SRR2100789,1
SRR2100788,1
ERR046732,4
ERR046734,4
ERR046733,4
SRR2100817,4
SRR2100816,4
SRR2469380,4
SRR2100812,4
SRR2100811,4
SRR2100810,4
SRR2101088,1
SRR2100603,3
SRR2100602,3
SRR2100605,3
SRR2100604,4
SRR2100601,4
SRR2100600,4
SRR2100176,3
SRR2100703,3
SRR2100706,3
SRR2100705,4
SRR2100708,4
SRR2100707,3
SRR2100710,3
SRR2100709,2
SRR2100711,3
ERR046943,4
ERR046939,3
ERR046940,3
ERR046941,3
ERR046936,3
ERR046937,4
SRR2100146,3
SAMN03647561,3
SRR2100206,4
SRR2100209,1
SRR2100208,3
SRR2100211,3
SRR2100212,4
SRR2100894,4
SRR2101016,4
SRR2101017,4
SRR2101009,3
SRR2101010,4
SRR2101011,4
SRR2101012,3
SRR2101013,1
SRR2101014,1
SRR2101015,4
SRR2100190,4
SRR2101195,3
SRR2101194,3
SRR2101191,1
SRR2101190,3
SRR2101193,3
SRR2101187,3
SRR2100765,3
SRR2100766,4
SRR2100878,4
SRR2100760,3
SRR2100762,1
SRR2100767,4
SRR2100837,3
SRR2100835,1
SRR2100836,3
SRR2100832,4
SRR2100833,4
SRR2100370,1
SRR2100783,4
SRR2100776,4
SRR2100777,1
SRR2100780,3
SRR2100781,3
SRR2100778,4
SRR2100779,1
ERR046741,4
SRR2100071,4
ERR046739,4
SRR2100070,4
ERR046737,4
ERR046738,4
ERR046735,4
ERR046736,4
ERR046743,4
ERR046744,4
SRR2100818,3
SRR2101097,4
SRR2101098,4
SRR2101141,4
SRR2100596,4
SRR2100597,4
SRR2100594,3
SRR2100595,4
SRR2100592,4
SRR2100593,3
SRR2100590,4
SRR2100591,2
SRR2100588,4
SRR2100224,3
ERR040107,3
SRR2100156,3
ERR040101,4
SRR2100468,4
SRR2101167,3
SRR2100714,4
SRR2100712,4
SRR2100718,4
SRR2100719,4
SRR2100716,3
ERR040105,4
SRR2100720,4
SRR2100721,4
ERR040106,3
ERR040103,4
ERR040104,4
SRR2100144,3
SRR2100143,4
ERR046946,4
ERR046945,1
ERR046947,2
ERR046950,4
ERR046949,2
ERR046951,4
SRR2100215,3
SRR2100214,4
SRR2100219,1
SRR2100220,4
SRR2100218,1
SRR2100247,3
SRR2100580,2
SRR2100221,1
SRR2100585,3
SRR2100584,3
SRR2100583,4
SRR2100582,1
SRR2100735,1
SRR2100968,4
SRR2100965,1
SRR2100966,4
SRR2100964,4
SRR2101178,2
SRR2100509,3
ERR046894,4
ERR046893,1
